Make,Model,Year,Average_Price_LKR,Average_Mileage_km,Listings_Count,Predicted_Next_Week_LKR,Predicted_Next_Month_LKR
TOYOTA,HIACE,1997,11675000,277786,2,14797742,14797742
TOYOTA,HIACE,1998,10212500,253838,4,14797742,14797742
TOYOTA,HIACE,1999,12650000,218000,4,14797742,14797742
TOYOTA,HIACE,2000,13450000,195000,1,14660837,14660837
TOYOTA,HIACE,2001,13925000,194500,2,14660837,14660837
TOYOTA,HIACE,2002,5750000,40000,2,7430987,7703804
TOYOTA,HIACE,2004,14975000,126000,1,14483158,14483158
TOYOTA,HIACE,2006,17200000,173000,1,14797742,14797742
TOYOTA,HIACE,2008,19000000,285000,1,14797742,14797742
TOYOTA,HIACE,2009,1350000,104000,1,1890000,2052760
TOYOTA,HIACE,2011,13900000,358018,2,14797742,14797742
TOYOTA,HIACE,2014,22000000,138000,1,14797742,14797742
TOYOTA,HIACE,2016,22800000,159500,2,14797742,14797742
TOYOTA,HIACE,2017,21500000,140000,1,14797742,14797742
TOYOTA,HIACE,2025,24500000,8000,1,18375000,14797742
TOYOTA,HIGH,2025,29200000,9,1,24820000,19983892
TOYOTA,HILUX,1983,2900000,200000,1,2266325,2266325
TOYOTA,HILUX,1985,1985000,34855,1,1639195,1639195
TOYOTA,HILUX,1986,1825000,87505,2,1639195,1639195
TOYOTA,HILUX,1989,4500000,100000,1,3997802,3997802
TOYOTA,HILUX,1990,5087500,372910,8,4121053,3826494
TOYOTA,HILUX,1991,5750000,178000,1,5129331,4762705
TOYOTA,HILUX,1992,6800000,376000,2,5800662,5800662
TOYOTA,HILUX,1993,5737500,195000,2,4284569,3978324
TOYOTA,HILUX,1994,7000000,100000,1,5943810,5943810
TOYOTA,HILUX,1995,7050000,237500,2,6989699,6989699
TOYOTA,HILUX,1996,6212500,85148,4,7176113,7176113
TOYOTA,HILUX,1997,6530000,209289,5,6994061,6994061
TOYOTA,HILUX,1998,6687500,276875,4,7551844,8312084
TOYOTA,HILUX,1999,6325000,70076,2,5840096,5840096
TOYOTA,HILUX,2000,7800000,400000,1,8312084,8312084
TOYOTA,HILUX,2003,8125000,277500,2,8269317,8269317
TOYOTA,HILUX,2006,11094444,184200,9,14653333,15352145
TOYOTA,HILUX,2007,10758600,185226,25,8441637,8269317
TOYOTA,HILUX,2008,10933148,187820,27,15352145,15352145
TOYOTA,HILUX,2009,9187500,186625,8,7111471,7111471
TOYOTA,HILUX,2010,8947000,217722,20,8299383,8129966
TOYOTA,HILUX,2011,12100000,217857,7,8441637,8269317
TOYOTA,HILUX,2012,14443750,186500,8,15352145,15352145
TOYOTA,HILUX,2013,12733333,201333,3,15352145,15352145
TOYOTA,HILUX,2014,12800000,170250,4,15352145,15352145
TOYOTA,HILUX,2015,13544444,185667,9,15352145,15352145
TOYOTA,HILUX,2016,16775385,120166,13,15352145,15352145
TOYOTA,HILUX,2017,16564286,118514,7,15352145,15352145
TOYOTA,HILUX,2018,16729167,100777,24,15352145,15352145
TOYOTA,HILUX,2019,19666667,89833,3,15352145,15352145
TOYOTA,HILUX,2020,20343750,70060,8,15352145,15352145
TOYOTA,HILUX,2021,21050000,35000,1,15787500,15210110
TOYOTA,HILUX,2022,23610000,20710,5,17487500,15025775
TOYOTA,HILUX,2023,23595000,14536,5,17493750,15025775
TOYOTA,HILUX,2024,25656250,8414,8,19262500,14715159
TOYOTA,HILUX,2025,25682368,11617,19,20418750,15352145
TOYOTA,IST,2002,5000000,187500,6,5389151,5587005
TOYOTA,IST,2003,4844333,167576,15,2076223,2031534
TOYOTA,IST,2004,5543556,176451,9,5869534,5869534
TOYOTA,IST,2005,5350000,240000,1,5755314,5755314
TOYOTA,IST,2007,6771562,146688,16,7148299,7148299
TOYOTA,IST,2008,7016667,139250,6,7148299,7148299
TOYOTA,IST,2009,7050000,116000,1,6977026,6977026
TOYOTA,IST,2010,7550000,199000,1,7920763,7920763
TOYOTA,KDH,2004,14725000,450000,2,15352145,15352145
TOYOTA,KDH,2005,17800000,223333,3,15352145,15352145
TOYOTA,KDH,2006,15753125,232931,24,15352145,15352145
TOYOTA,KDH,2007,15075333,235597,30,15352145,15352145
TOYOTA,KDH,2008,14077778,229014,9,15352145,15352145
TOYOTA,KDH,2009,19650000,185000,2,15352145,15352145
TOYOTA,KDH,2010,18360000,194642,5,15352145,15352145
TOYOTA,KDH,2011,19045833,197172,12,15352145,15352145
TOYOTA,KDH,2012,17462500,172591,8,15352145,15352145
TOYOTA,KDH,2013,25213636,183879,11,16100000,15352145
TOYOTA,KDH,2014,20823333,166803,15,15352145,15352145
TOYOTA,KDH,2015,22133673,126570,49,15352145,15352145
TOYOTA,KDH,2016,24280000,143477,13,15352145,15352145
TOYOTA,KDH,2017,26648077,114251,13,16095000,15352145
TOYOTA,KDH,2018,24200000,188949,2,15352145,15352145
TOYOTA,KDH,2025,23453571,1510,14,21533333,16992914
TOYOTA,KDH221,2012,22500000,2,1,19125000,15398547
TOYOTA,KDH221,2015,27500000,348000,1,16500000,15352145
TOYOTA,KDH223R,2025,21800000,9700,1,16350000,15352145
TOYOTA,KDHHIGROOF,2025,22800000,6000,1,17100000,15025775
TOYOTA,KE,1973,630000,111111,1,882000,1421354
TOYOTA,KE,1985,1450000,297500,1,1480903,1480903
TOYOTA,KE20,1970,865000,100,1,1081250,1421354
TOYOTA,KE20,1972,550000,39411,1,742500,1143598
TOYOTA,KE20,1974,630000,100000,1,882000,1421354
TOYOTA,KE20,1976,925000,12345,1,1248750,1421354
TOYOTA,KE50,1976,485000,868390,1,679000,1105110
TOYOTA,KE50,1977,690000,1,1,862500,1184440
TOYOTA,KE50,1979,490000,120000,1,686000,1116503
TOYOTA,KE50,1982,850000,10000,1,1147500,1421354
TOYOTA,KE55,1979,630000,247418,1,882000,1435504
TOYOTA,KE55,1981,875000,1000,1,1093750,1421354
TOYOTA,KE72,1983,712500,105500,2,997500,1421354
TOYOTA,KE72,1984,1100000,235000,1,1472300,1472300
TOYOTA,KE72,1985,1430000,231833,3,1472300,1472300
TOYOTA,KE72,1986,1383333,96317,3,1421354,1421354
TOYOTA,KE72,1987,1238333,200009,6,1472300,1472300
TOYOTA,KE72,1988,975000,250000,1,1365000,1472300
TOYOTA,KE72,1989,1250000,1234,1,1421354,1421354
TOYOTA,KE72,1990,850000,100000,1,1190000,1421354
TOYOTA,KE73,1987,2450000,123000,1,1470000,1421354
TOYOTA,KE74,1985,590000,257000,1,826000,1344361
TOYOTA,KE74,1989,1450000,335632,1,1480903,1480903
TOYOTA,KIJANG,1998,4700000,100000,1,5189830,5189830
TOYOTA,KR,2006,22500000,174000,1,15352145,15352145
TOYOTA,KR41,1998,6250000,185,1,6416538,6416538
TOYOTA,KR42,1997,5650000,180000,1,5777125,5777125
TOYOTA,KR42,1998,5775000,58056,2,5692438,5692438
TOYOTA,KR42,1999,6681250,116675,4,6814533,6814533
TOYOTA,KR42,2000,6931250,163561,4,6653886,6653886
TOYOTA,KR42,2001,7612500,191807,4,7188578,7188578
TOYOTA,KR42,2002,7559000,194040,5,7255707,7255707
TOYOTA,KR42,2003,8108333,77601,3,7124520,7124520
TOYOTA,KR42,2004,9000000,143000,1,7682059,7682059
TOYOTA,KR42,2006,7411667,45038,3,7050693,7050693
TOYOTA,KR42,2007,8240000,151454,6,8015606,8015606
TOYOTA,KR42,2008,7300000,174000,1,7410635,7410635
TOYOTA,KR42NOAH,2003,7375000,221000,1,7410635,7410635
TOYOTA,KR52,2006,7800000,186000,1,8101925,8101925
TOYOTA,KSP130,2016,7750000,58000,1,7804346,7804346
TOYOTA,KZH110,1993,6000000,714000,1,5447743,5447743
TOYOTA,KZJ78,1994,15900000,212200,1,11444775,11444775
TOYOTA,LAND,1979,5200000,123,1,4472848,4472848
TOYOTA,LAND,1982,8600000,166000,2,5804124,5804124
TOYOTA,LAND,1988,15500000,248000,1,11444775,11444775
TOYOTA,LAND,1989,4500000,312000,1,4064736,4064736
TOYOTA,LAND,1995,13200000,280000,1,15230173,15230173
TOYOTA,LAND,1997,12000000,256000,1,15352145,15352145
TOYOTA,LAND,1998,14575000,284250,4,15352145,15352145
TOYOTA,LAND,1999,17350000,295000,2,15352145,15352145
TOYOTA,LAND,2000,13400000,170883,5,15025775,15025775
TOYOTA,LAND,2001,20350000,174000,2,15210110,15210110
TOYOTA,LAND,2002,17791667,195167,3,15352145,15352145
TOYOTA,LAND,2003,15280000,141833,6,15025775,15025775
TOYOTA,LAND,2004,14237500,143750,2,15025775,15025775
TOYOTA,LAND,2005,16250000,137500,2,15025775,15025775
TOYOTA,LAND,2006,21720000,153540,5,15210110,15210110
TOYOTA,LAND,2007,17770000,151665,7,15352145,15352145
TOYOTA,LAND,2008,17923571,181000,7,15352145,15352145
TOYOTA,LAND,2009,23000000,105001,1,15025775,15025775
TOYOTA,LAND,2010,25814286,145571,7,15352145,15352145
TOYOTA,LAND,2011,28587500,166000,8,17040000,15352145
TOYOTA,LAND,2013,3300000,16900,1,3935688,3935688
TOYOTA,LAND,2014,14775000,151950,2,14196721,15352145
TOYOTA,LAND,2015,3800000,55000,1,4171778,4171778
TOYOTA,LAND,2018,28500000,140000,1,17100000,15352145
TOYOTA,LEXUS,2003,8460000,178000,1,7941447,7941447
TOYOTA,LEXUS,2004,5325000,146500,2,3195000,2030153
TOYOTA,LEXUS,2007,8350000,189000,1,8015606,8015606
TOYOTA,LEXUS,2014,20000000,146000,1,14881126,14881126
TOYOTA,LEXUS,2015,22500000,110000,1,14881126,14881126
TOYOTA,LH,1979,900000,122335,1,1260000,1630010
TOYOTA,LH,1982,950000,450000,1,1330000,1662764
TOYOTA,LH,1985,2130000,126695,3,1630010,1630010
TOYOTA,LH,1987,4580000,319982,1,4041960,4041960
TOYOTA,LH,1989,4650000,153,1,3975401,3975401
TOYOTA,LH,1991,7700000,1234,2,6545000,6186302
TOYOTA,LH,1998,9500000,170000,1,7630577,7630577
TOYOTA,LH,1999,13250000,439662,1,14781397,14781397
TOYOTA,LH,2001,13700000,198000,1,14781397,14781397
TOYOTA,LH,2002,12900000,210000,1,14781397,14781397
TOYOTA,LH102,1989,6150000,225000,1,5297707,5297707
TOYOTA,LH102,1990,5750000,315000,1,5136892,4873698
TOYOTA,LH102,1991,7225000,328500,2,5986151,5986151
TOYOTA,LH102,1993,7737500,202000,2,5888637,5888637
TOYOTA,LH109,1990,5500000,600000,2,4766468,4522253
TOYOTA,LH109,1995,7500000,27500,1,7056858,7056858
TOYOTA,LH113,1990,6000000,500000,1,5478441,5478441
TOYOTA,LH113,1991,8900000,22186,1,6675000,6189152
TOYOTA,LH113,1992,7650000,192000,2,5297707,5297707
TOYOTA,LH113,1993,7450000,10000,1,5917468,5917468
TOYOTA,LH113,1994,8350000,123456,1,6074957,6074957
TOYOTA,LH113,1997,10500000,263400,1,8226672,8015606
TOYOTA,LH113,2002,9450000,258000,1,8015606,8015606
TOYOTA,LH119,1993,2500000,111111,1,1500000,1421354
TOYOTA,LH125,1994,10500000,111111,1,6318125,6189152
TOYOTA,LH125,1995,9700000,350000,2,7951922,7951922
TOYOTA,LH172,1998,12350000,318356,1,15352145,15352145
TOYOTA,LH20,1981,921250,136378,4,1358000,1421354
TOYOTA,LH20,1982,1200000,111111,1,1421354,1421354
TOYOTA,LH20,1988,785000,456321,1,1099000,1480903
TOYOTA,LH30,1977,601250,188633,4,865667,1290999
TOYOTA,LH30,1978,885000,1111,1,1106250,1421354
TOYOTA,LH30,1979,1225000,120000,1,1421354,1421354
TOYOTA,LH30,1980,2172857,148134,7,1421354,1421354
TOYOTA,LH30,1981,1360000,141276,7,1421354,1421354
TOYOTA,LH30,1982,937500,218745,2,1312500,1472300
TOYOTA,LH30,1983,1100000,650000,1,1480903,1480903
TOYOTA,LH30,1986,1250000,125000,1,1421354,1421354
TOYOTA,LH30,1987,1500000,75000,1,1421354,1421354
TOYOTA,LH30,1988,825000,200000,1,1155000,1472300
TOYOTA,LH30,1989,1100000,123456,1,1421354,1421354
TOYOTA,LH40,1985,1150000,1110,1,1421354,1421354
TOYOTA,LH51,1982,1900000,11111,1,1518141,1518141
TOYOTA,LH51,1983,2525000,115000,2,2111985,2111985
TOYOTA,LH51,1986,2516667,299745,3,2971609,3036977
TOYOTA,LH51,1987,3387500,188300,2,2811400,2463700
TOYOTA,LH51,1988,3500000,258417,1,3019334,3019334
TOYOTA,LH51,1989,3980000,132977,3,3104837,3104837
TOYOTA,LH51,1991,3600000,250000,1,3036977,3036977
TOYOTA,LH51V,1983,1750000,100000,1,1421354,1421354
TOYOTA,LH60V,1983,2725000,1111,1,2316250,1977338
TOYOTA,LH61,1987,3308750,253317,4,1809000,1571668
TOYOTA,LH61,1989,4125000,123456,1,3540594,3540594
TOYOTA,LH61V,1987,3980000,250000,1,3184917,3184917
TOYOTA,LH61V,1989,4275000,21563,1,3540594,3540594
TOYOTA,LH71B,1986,4900000,508696,1,4430999,4430999
TOYOTA,LITEACE,1979,550000,11,1,687500,944119
TOYOTA,LITEACE,1981,1150000,100000,1,1421354,1421354
TOYOTA,LITEACE,1982,1725000,57556,2,1421354,1421354
TOYOTA,LITEACE,1983,1265000,123456,1,1421354,1421354
TOYOTA,LITEACE,1984,1603750,271778,4,1472300,1472300
TOYOTA,LITEACE,1985,2075000,195000,1,1421354,1421354
TOYOTA,LITEACE,1986,1500000,97500,1,1421354,1421354
TOYOTA,LITEACE,1987,2419286,133041,7,1421354,1421354
TOYOTA,LITEACE,1988,2365000,138458,6,2026842,2026842
TOYOTA,LITEACE,1989,2907857,251167,7,2403243,2152349
TOYOTA,LITEACE,1990,2642333,121348,15,1626000,1421354
TOYOTA,LITEACE,1991,3165000,182470,5,2826840,2477231
TOYOTA,LITEACE,1992,3225000,221728,2,2826840,2477231
TOYOTA,LITEACE,1993,3100000,93742,3,2672059,2341592
TOYOTA,LITEACE,1994,3785000,260000,1,3018728,3018728
TOYOTA,LITEACE,1996,3500000,260785,1,3337641,3337641
TOYOTA,LITEACE,1998,3337500,118478,2,3288235,3288235
TOYOTA,LITEACE,1999,5690000,163128,1,5259985,5259985
TOYOTA,LITEACE,2008,6900000,190000,1,6666293,6666293
TOYOTA,LITEACE,2012,6500000,172000,1,6354129,6354129
TOYOTA,LN,1993,7200000,200000,1,5788667,5788667
TOYOTA,LN106,1989,4550000,44500,1,3975401,3975401
TOYOTA,LN107,1995,6650000,154024,1,6612477,6612477
TOYOTA,LN40,1982,1350000,100000,1,1421354,1421354
TOYOTA,LN56,1987,3800000,150000,1,3074710,3074710
TOYOTA,LN85,1989,2675000,195000,1,1613504,1613504
TOYOTA,LOTTO,1987,2600000,1111,1,2210000,1779388
TOYOTA,LOTTO,1992,4066667,358160,3,3366486,3366486
TOYOTA,LOTTO,1993,4350000,168000,1,3870370,3870370
TOYOTA,LOTTO,1994,4835000,224685,4,4390004,4390004
TOYOTA,LOTTO,1995,4637500,225011,2,4126576,3915146
TOYOTA,LOTTO,1997,6290000,185,1,6604875,6604875
TOYOTA,LX,1993,4450000,250000,1,4004564,4004564
TOYOTA,MARINO,1992,3187500,196000,2,2954346,3019334
TOYOTA,MARINO,1995,3850000,167000,1,3740688,3740688
TOYOTA,MARINO,1996,3637500,185950,2,3544207,3544207
TOYOTA,MARK,1988,1950000,150000,1,1614699,1614699
TOYOTA,MARK,1990,2550000,215500,1,1637036,1637036
TOYOTA,MARK,1996,6675000,165374,2,7267468,7659933
TOYOTA,MARK,1998,3950000,300000,1,4083418,4083418
TOYOTA,MARK,1999,5883333,206000,3,7573024,7981990
TOYOTA,MARK,2000,8450000,145000,1,7639015,7639015
TOYOTA,MARK,2001,7783333,165667,3,5632962,5632962
TOYOTA,MARK,2003,5475000,134000,2,6429388,6665433
TOYOTA,MARK,2006,6640000,121500,2,6977026,6977026
TOYOTA,MARK,2007,10400000,159000,2,8136789,7970692
TOYOTA,NEED,2000,4200000,1,1,4259233,4259233
TOYOTA,NL,1989,1925000,256856,1,1480903,1480903
TOYOTA,NOAH,1996,5950000,1,1,6242603,6242603
TOYOTA,NOAH,1997,5903846,220600,13,6380744,6380744
TOYOTA,NOAH,1998,6293750,168211,24,6702992,6702992
TOYOTA,NOAH,1999,6789200,207895,25,6467938,6817226
TOYOTA,NOAH,2000,7526389,246874,18,8101925,8101925
TOYOTA,NOAH,2001,7889375,193566,16,7284036,7284036
TOYOTA,NOAH,2002,7028000,196660,10,7410635,7410635
TOYOTA,NOAH,2003,8252778,194137,9,8015606,8015606
TOYOTA,NOAH,2004,7813333,186667,3,8101925,8101925
TOYOTA,NOAH,2005,9500000,141700,1,7682059,7682059
TOYOTA,NOAH,2006,8027500,161939,8,7178403,7178403
TOYOTA,NOAH,2007,8282143,161757,14,8015606,8015606
TOYOTA,NOAH,2008,8531250,152500,4,8015606,8015606
TOYOTA,NOAH,2012,11000000,186500,1,14881126,14881126
TOYOTA,NOAH,2014,13125000,145250,4,14061122,14881126
TOYOTA,NOAH,2015,8900000,220000,1,8056443,8056443
TOYOTA,NZE121,2007,6580000,220000,1,6892828,6892828
TOYOTA,NZT260,2011,10350000,127999,1,8092904,8092904
TOYOTA,PASSO,2004,4471250,143974,8,4678800,4678800
TOYOTA,PASSO,2005,4400000,143167,3,4104240,4104240
TOYOTA,PASSO,2006,4625000,162000,1,4886231,4886231
TOYOTA,PASSO,2007,4804783,135448,23,4841025,4841025
TOYOTA,PASSO,2008,4945926,130466,27,4841025,4841025
TOYOTA,PASSO,2009,4968333,142879,6,4886231,4886231
TOYOTA,PASSO,2010,5382857,133559,7,5514660,5717122
TOYOTA,PASSO,2011,4585000,150000,1,4886231,4886231
TOYOTA,PASSO,2013,5600000,62000,1,5429480,5429480
TOYOTA,PASSO,2015,6170000,111270,5,6394155,6394155
TOYOTA,PASSO,2016,6662727,80208,11,7203687,7203687
TOYOTA,PASSO,2017,6767778,95667,9,6831554,6831554
TOYOTA,PASSO,2018,7046000,81300,5,7908288,7908288
TOYOTA,PASSO,2019,7295000,60467,2,7357504,7357504
TOYOTA,PASSO,2020,7500000,36000,1,7114780,7114780
TOYOTA,PASSO,2022,8266667,8968,3,7652095,7652095
TOYOTA,PASSO,2023,8398929,12466,14,7510908,7510908
TOYOTA,PASSO,2024,8195000,11000,1,7669452,7669452
TOYOTA,PIXIS,2013,5500000,104000,1,5784636,5784636
TOYOTA,PIXIS,2014,5250000,97500,1,5784636,5784636
TOYOTA,PIXIS,2015,5609000,99057,5,5667908,5667908
TOYOTA,PIXIS,2016,5888333,71667,3,5731117,5731117
TOYOTA,PIXIS,2017,4966667,103867,6,6636754,6636754
TOYOTA,PIXIS,2018,5900000,115000,2,6436869,6436869
TOYOTA,PIXIS,2023,7683333,5833,3,7743053,7743053
TOYOTA,PIXIS,2024,6600000,9000,1,6467574,6467574
TOYOTA,PIXIS,2025,7550000,1150,1,7710002,7710002
TOYOTA,PLATZ,1999,3550000,170000,1,3638033,3638033
TOYOTA,PLATZ,2000,3650000,152000,1,3698706,3698706
TOYOTA,PLATZ,2002,3390000,13200,1,3570720,3570720
TOYOTA,PLATZ,2003,3890000,130001,2,3698706,3698706
TOYOTA,PRADO,1997,12968000,252700,5,15352145,15352145
TOYOTA,PRADO,1998,13733333,167863,3,8240000,7925213
TOYOTA,PRADO,1999,12733333,183667,3,15025775,15025775
TOYOTA,PRADO,2000,11516667,210000,3,15352145,15352145
TOYOTA,PRADO,2002,16000000,210000,1,15352145,15352145
TOYOTA,PRADO,2003,13944444,167028,9,15210110,15210110
TOYOTA,PRADO,2004,14145000,139000,5,15025775,15025775
TOYOTA,PRADO,2005,14825000,177918,3,15352145,15352145
TOYOTA,PRADO,2006,17125000,200000,2,15352145,15352145
TOYOTA,PRADO,2007,17711250,184562,8,15352145,15352145
TOYOTA,PRADO,2008,18625000,161250,4,15352145,15352145
TOYOTA,PRADO,2009,23250000,96250,2,15025775,15025775
TOYOTA,PRADO,2010,27100000,159282,8,15352145,15352145
TOYOTA,PRADO,2011,26700000,148000,5,15800000,15352145
TOYOTA,PRADO,2012,28400000,155000,1,17040000,15352145
TOYOTA,PRADO,2013,3500000,40000,1,3935688,3935688
TOYOTA,PRADO,2017,4500000,39700,1,4692845,4692845
TOYOTA,PREMIO,1993,3200000,200000,1,3073911,3073911
TOYOTA,PREMIO,1995,3200000,225000,1,3670143,3670143
TOYOTA,PREMIO,1996,3700000,227000,1,3748384,3748384
TOYOTA,PREMIO,2002,6602778,190510,9,6812566,6812566
TOYOTA,PREMIO,2003,7216667,241667,3,7602862,7602862
TOYOTA,PREMIO,2004,7215000,127062,2,7966201,7966201
TOYOTA,PREMIO,2005,7200000,189000,1,7443915,7443915
TOYOTA,PREMIO,2006,7550000,12345,1,7914246,7914246
TOYOTA,PREMIO,2007,9119231,144594,13,8192810,8192810
TOYOTA,PREMIO,2008,9497778,177544,9,8269317,8269317
TOYOTA,PREMIO,2009,9575000,145000,2,8269317,8269317
TOYOTA,PREMIO,2010,9555395,178288,38,8269317,8269317
TOYOTA,PREMIO,2011,9802231,158066,26,8269317,8269317
TOYOTA,PREMIO,2012,10148214,161798,14,8311446,8311446
TOYOTA,PREMIO,2013,11503803,127771,71,10903095,10903095
TOYOTA,PREMIO,2014,12199000,129975,25,15352145,15352145
TOYOTA,PREMIO,2015,13134773,132050,22,15352145,15352145
TOYOTA,PREMIO,2016,14197308,117109,26,15352145,15352145
TOYOTA,PREMIO,2017,15043636,98304,55,15352145,15352145
TOYOTA,PREMIO,2018,15540833,91805,42,15352145,15352145
TOYOTA,PREMIO,2019,16648913,85240,23,15352145,15352145
TOYOTA,PREMIO,2020,17912500,52300,4,15352145,15352145
TOYOTA,PRIUS,2007,6701500,153006,10,6908772,6908772
TOYOTA,PRIUS,2008,6659107,207760,28,6908772,6908772
TOYOTA,PRIUS,2009,8871111,138594,18,8092904,8092904
TOYOTA,PRIUS,2010,9005556,171599,18,8092904,8092904
TOYOTA,PRIUS,2011,9275357,179769,42,8092904,8092904
TOYOTA,PRIUS,2012,9905500,171480,40,8261549,8134135
TOYOTA,PRIUS,2013,10855517,143486,58,8134135,8134135
TOYOTA,PRIUS,2014,11002432,135202,37,8134135,8134135
TOYOTA,PRIUS,2015,11190385,158711,13,14641667,15024633
TOYOTA,PRIUS,2016,13861800,140012,25,15024633,15024633
TOYOTA,PRIUS,2017,14350000,140000,1,15024633,15024633
TOYOTA,PRIUS,2019,8995000,1,1,7778014,7778014
TOYOTA,QDF,2014,19850000,137000,1,15352145,15352145
TOYOTA,RACTIS,2007,7250000,165000,1,7352056,7352056
TOYOTA,RAIZ,2023,13325000,14250,2,14402497,14402497
TOYOTA,RAIZE,2019,10950000,55712,4,15306667,15352145
TOYOTA,RAIZE,2020,10929375,66044,8,8356173,8311446
TOYOTA,RAIZE,2022,12034500,24504,10,15025775,15025775
TOYOTA,RAIZE,2023,12363729,18202,59,15025775,15025775
TOYOTA,RAIZE,2024,13141912,14007,68,15210110,15210110
TOYOTA,RAIZE,2025,13651386,1399,83,14991769,14991769
TOYOTA,RAUM,2001,3950000,180000,1,3972489,3972489
TOYOTA,RAV4,1996,4575000,235000,2,4799746,4799746
TOYOTA,RAV4,1997,3087500,156500,2,2029342,1985662
TOYOTA,RAV4,1999,5087500,132172,2,5236508,5519295
TOYOTA,RAV4,2000,5368182,183749,11,5702067,5702067
TOYOTA,RAV4,2001,6708333,190667,3,7038740,7038740
TOYOTA,RAV4,2002,5937500,183500,2,6542022,6542022
TOYOTA,RAV4,2003,5037500,156000,2,6729947,6977026
TOYOTA,RAV4,2004,6350000,153000,1,6779027,6779027
TOYOTA,RAV4,2005,5885000,160000,1,6344991,6344991
TOYOTA,RAV4,2006,7300000,123000,1,7126004,7126004
TOYOTA,RAV4,2007,7988889,166389,9,7970692,7970692
TOYOTA,RAV4,2008,7170000,114674,7,7126004,7126004
TOYOTA,RAV4,2009,8120000,177000,2,7970692,7970692
TOYOTA,RAV4,2010,9800000,143000,1,7970692,7970692
TOYOTA,RAV4,2013,13000000,101600,1,14660837,14660837
TOYOTA,REGIUS,1997,6350000,1114,2,5660541,5660541
TOYOTA,REGIUS,1998,6991667,256000,3,6842331,6842331
TOYOTA,REGIUS,1999,6800000,216728,2,6892828,6892828
TOYOTA,REVOLUTION,2016,18500000,180000,1,15352145,15352145
TOYOTA,ROOMY,2017,8293750,202784,8,8134135,8134135
TOYOTA,ROOMY,2018,8087500,67688,8,6943971,6943971
TOYOTA,ROOMY,2019,860000,58000,1,1204000,1959577
TOYOTA,ROOMY,2022,8745714,19182,14,7472288,7472288
TOYOTA,ROOMY,2023,9760235,18800,85,7795657,7795657
TOYOTA,ROOMY,2024,10048727,7455,33,7819870,7778014
TOYOTA,ROOMY,2025,11059130,1873,23,13708333,14671945
TOYOTA,ROOMY,2026,9150000,14000,1,8134135,8134135
TOYOTA,ROONY,2023,10511333,9000,1,7942360,7778014
TOYOTA,ROOX,2023,9350000,12500,1,7561583,7561583
TOYOTA,RUSH,1998,7500000,195600,1,7342073,7342073
TOYOTA,RUSH,2006,7408333,148333,3,7342073,7342073
TOYOTA,RUSH,2007,7400000,154286,4,7144502,7144502
TOYOTA,RUSH,2008,6833333,150617,3,6931668,6931668
TOYOTA,RUSH,2009,7700000,119000,1,7891701,7891701
TOYOTA,RUSH,2010,7195000,114896,1,7188578,7188578
TOYOTA,RUSH,2012,8150000,149500,2,8056443,8056443
TOYOTA,RUSH,2013,7800000,198000,1,8143202,8143202
TOYOTA,RUSH,2018,11357778,81606,9,14881126,14881126
TOYOTA,RUSH,2020,15266667,65337,3,14881126,14881126
TOYOTA,RUSH,2025,16987500,3920,4,14336667,14263683
TOYOTA,RZH102,2001,9700000,2,1,8245000,7664674
TOYOTA,SE,1999,4650000,135000,1,4703907,4703907
TOYOTA,SELECT,1994,2900000,123456,1,2026842,2026842
TOYOTA,SGL,1993,1585000,11111,1,1421354,1421354
TOYOTA,SHELL,1980,3700000,250000,1,3017628,3017628
TOYOTA,SHELL,1983,3262500,367499,2,2988698,3054442
TOYOTA,SHELL,1984,3990000,169400,5,3691640,3691640
TOYOTA,SHELL,1985,2943333,123334,3,2288400,2239144
TOYOTA,SHELL,1986,3465000,135013,13,1864000,1531671
TOYOTA,SHELL,1987,3969444,78248,9,3761035,3761035
TOYOTA,SHELL,1988,4175000,196544,6,4162026,4162026
TOYOTA,SHELL,1989,3981364,136645,11,3540594,3540594
TOYOTA,SHELL,1990,4450000,1,1,3782500,3761035
TOYOTA,SHELL,1994,3540000,41523,3,2940834,2940834
TOYOTA,SHELL,1997,3500000,56800,1,3543448,3543448
TOYOTA,SIENTA,2025,17000000,250,1,14991769,14991769
TOYOTA,SINGLE,2003,4600000,250000,1,4946590,4946590
TOYOTA,SINGLE,2011,7875000,174000,2,8101925,8101925
TOYOTA,SMART,2010,7200000,180000,1,7255707,7255707
TOYOTA,SOLUNA,2000,3171667,169416,9,3619095,3698706
TOYOTA,SOLUNA,2001,3161667,185737,6,3720319,3720319
TOYOTA,SOLUNA,2004,3550000,134000,1,3698706,3698706
TOYOTA,SOLUNA,2005,3750000,125000,1,3954241,3954241
TOYOTA,SPRINTER,1987,1540000,75001,2,1518141,1518141
TOYOTA,SPRINTER,1989,1085000,80000,1,1518141,1518141
TOYOTA,SPRINTER,1990,2600000,411854,1,1581745,1581745
TOYOTA,SPRINTER,1991,2390000,225000,1,1572556,1572556
TOYOTA,SPRINTER,1993,2800000,210500,2,1723376,1723376
TOYOTA,SPRINTER,1996,3000000,62500,2,2533662,2479127
TOYOTA,SPRINTER,1997,3450000,213152,6,4406469,4503401
TOYOTA,SPRINTER,1998,4112500,182114,4,3839716,3839716
TOYOTA,SPRINTER,1999,3458333,167667,3,3638033,3638033
TOYOTA,SPRINTER,2000,3975000,200000,1,3949776,3949776
