Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
CAR,HONDA,6AA-ZE4 INSIGHT,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,3,6AA-ZE4,INSIGHT
CAR,HONDA,CITY RS,THAILAND,PETROL,988.0,ANURADHAPURA,RECONDITIONED,3,,CITY RS
CAR,SUZUKI,5AA-MR92S HUSTLER,JAPAN,PETROL/ELE,658.0,NUWARA-ELIYA,RECONDITIONED,1,5AA-MR92S,HUSTLER
CAR,HONDA,6AA-RV6 VEZEL,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,4,6AA-RV6,VEZEL
CAR,TOYOTA,6AA-MXPJ10,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,1,6AA-MXPJ10,RARIS
CAR,SUZUKI,5AA-MH95S,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,3,5AA-MH95S,Unknown
CAR,DAIHATSU,5BA-LA350S MIRA E.S,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,1,5BA-LA350S,MIRA E.S
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1196.0,ANURADHAPURA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,TOYOTA,5BA-MZEA17 COROLLA,JAPAN,PETROL,1496.0,GAMPAHA,RECONDITIONED,1,5BA-MZEA17,COROLLA
CAR,HONDA,6BA-JF5N BOX,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,6BA-JF5N,BOX
CAR,MITSUBISHI,5BA-B33W EK WAGON,JAPAN,PETROL,659.0,COLOMBO,RECONDITIONED,3,5BA-B33W,EK WAGON
CAR,MAZDA,3BA-HB37S,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,3BA-HB37S,Unknown
CAR,NISSAN,3BD-DR17V NV100,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,3BD-DR17V,NV100
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,7,6AA-MXPJ10,YARIS
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,657.0,GALLE,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,RATNAPURA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,MINI,3BA-XU15MW COOPER,GERMANY,PETROL,1498.0,COLOMBO,RECONDITIONED,1,3BA-XU15MW,COOPER
CAR,TOYOTA,5BA-A201A RAIZE,JAPAN,PETROL,1196.0,AMPARA,RECONDITIONED,3,5BA-A201A,RAIZE
CAR,DAIHATSU,5BA-LA150S,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,5BA-LA150S,MOVE
CAR,MITSUBISHI,5BA-B33W,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,5BA-B33W,WHITE
CAR,TOYOTA,RAIZE 3BA-A210A,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,2,,RAIZE 3BA-A210A
CAR,MERCEDES BENZ,4AA-247684MGLB 180,GERMANY,PETROL,1332.0,COLOMBO,RECONDITIONED,1,4AA-247684MGLB,180
CAR,SUZUKI,5AA-MH95S,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2,5AA-MH95S,Unknown
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1498.0,GALLE,RECONDITIONED,1,6AA-RV5,VEZEL
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,KEGALLE,RECONDITIONED,4,5AA-A202A,RAIZE
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,MATALE,RECONDITIONED,1,5BA-M900A,ROOMY
CAR,TESLA,MODEL 3,CHINA,ELECTRIC,194.0,GALLE,RECONDITIONED,1,,MODEL 3
CAR,HONDA,CITY SV,THAILAND,PETROL,988.0,GALLE,RECONDITIONED,1,,CITY SV
CAR,TOYOTA,5BA-M910A ROOMY,JAPAN,PETROL,996.0,MATALE,RECONDITIONED,1,5BA-M910A,ROOMY
CAR,SUZUKI,3BA-HA37S  ALTO,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,3,3BA-HA37S,ALTO
CAR,DAIHATSU,5BA-LA650S TANT FUN,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-LA650S,TANT FUN
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1196.0,PUTTALAM,RECONDITIONED,2,5AA-A202A,RAIZE
CAR,TOYOTA,3BA-A210A  RAIZE,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,1,3BA-A210A,RAIZE
CAR,HONDA,6AA-GP7 SHUTTLE,JAPAN,PETROL/ELE,1496.0,GAMPAHA,RECONDITIONED,1,6AA-GP7,SHUTTLE
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL/ELE,656.0,PUTTALAM,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,MATARA,RECONDITIONED,4,5AA-A202A,RAIZE
CAR,NISSAN,4AA-B45A ROOX,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,1,4AA-B45A,ROOX
CAR,B.M.W.,3AA-22EH30 7401,GERMANY,PETROL,2998.0,COLOMBO,RECONDITIONED,1,3AA-22EH30,7401
CAR,SUZUKI,4AA-MH55S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,4AA-MH55S,Unknown
CAR,TOYOTA,3BA-NGX50 C-HR,JAPAN,PETROL,1196.0,COLOMBO,RECONDITIONED,1,3BA-NGX50,C-HR
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,5,5BA-LA900S,TAFT
CAR,MITSUBISHI,5BA-B33W EK WAGON,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,5BA-B33W,EK WAGON
CAR,HONDA,6BA-JF5 N-BOX,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,6BA-JF5,N-BOX
CAR,SUBARU,4BA-SK5  FORESTER,JAPAN,PETROL,1796.0,COLOMBO,RECONDITIONED,1,4BA-SK5,FORESTER
CAR,SUZUKI,5AA-ZCEDS SWIFT,JAPAN,PETROL,1197.0,COLOMBO,RECONDITIONED,1,5AA-ZCEDS,SWIFT
CAR,NISSAN,4AA-B45W DAYZ,JAPAN,PETROL,659.0,COLOMBO,RECONDITIONED,1,4AA-B45W,DAYZ
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,JAFFNA,RECONDITIONED,6,5BA-KSP210,YARIS
CAR,TOYOTA,3DA-GDJ250W,JAPAN,DIESEL,2754.0,RATNAPURA,RECONDITIONED,1,3DA-GDJ250W,Unknown
CAR,VOLKSWAGEN,3AA-CDDLA GOLF,GERMANY,PETROL,996.0,GALLE,RECONDITIONED,1,3AA-CDDLA,GOLF
CAR,TOYOTA,3BA-A210A  RAIZE,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,1,3BA-A210A,RAIZE
CAR,TOYOTA,5AA-A2002A RAIZE,JAPAN,PETROL/ELE,78.0,MATALE,RECONDITIONED,1,5AA-A2002A,RAIZE
CAR,DAIHATSU,5BA-LA350S MIRA E S,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,1,5BA-LA350S,MIRA E S
CAR,TOYOTA,5BA-MZEA17 COROLLA,JAPAN,PETROL,1496.0,KALUTARA,RECONDITIONED,1,5BA-MZEA17,COROLLA
CAR,MERCEDES BENZ,5BA-247684M GLB 180,GERMANY,PETROL,1332.0,COLOMBO,RECONDITIONED,1,5BA-247684M,GLB 180
CAR,TOYOTA,3BA-A201A RAIZE,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,1,3BA-A201A,RAIZE
CAR,SUZUKI,3BA-DA17W  EVERY,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,1,3BA-DA17W,EVERY
CAR,DAIHATSU,5BA-A210S ROCKY,JAPAN,PETROL,1196.0,MATARA,RECONDITIONED,1,5BA-A210S,ROCKY
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,ANURADHAPURA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,3,5BA-MH85S,WAGON R
CAR,LEXUS,3BA-VJA310W,JAPAN,PETROL,3444.0,COLOMBO,RECONDITIONED,1,3BA-VJA310W,LX600
CAR,TOYOTA,5AA-A202A  RAIZE,JAPAN,PETROL/ELE,78.0,ANURADHAPURA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,SUZUKI,5AA-MR92S HUSTLER,JAPAN,PETROL,656.0,KURUNEGALA,RECONDITIONED,1,5AA-MR92S,HUSTLER
CAR,SUZUKI,3BA-HA37S ALTO,JAPAN,PETROL,656.0,MATARA,RECONDITIONED,1,3BA-HA37S,ALTO
CAR,TOYOTA,3BA-TRJ150W PRADO,JAPAN,PETROL,2693.0,AMPARA,RECONDITIONED,1,3BA-TRJ150W,PRADO
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,NUWARA-ELIYA,RECONDITIONED,1,5BA-M900A,ROOMY
CAR,NISSAN,DAYZ 5BA-B43W,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,1,,DAYZ 5BA-B43W
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,MATALE,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,AMPARA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,SUZUKI,SPACIA 5AA-MK94S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,,SPACIA 5AA-MK94S
CAR,SUZUKI,6AA-MN71S XBEE,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,1,6AA-MN71S,XBEE
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,VAVUNIYA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,DAIHATSU,5BA-A201S ROCKY,JAPAN,PETROL,1198.0,GAMPAHA,RECONDITIONED,1,5BA-A201S,ROCKY
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2693.0,AMPARA,RECONDITIONED,1,3BA-TRJ150W,PRADO
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3446.0,GALLE,RECONDITIONED,1,3BA-VJA300W,Unknown
CAR,B.M.W.,3AA-12FJ20 523I,GERMANY,PETROL,1997.0,COLOMBO,RECONDITIONED,1,3AA-12FJ20,523I
CAR,B.M.W.,3BA-22EE15  X1,GERMANY,PETROL,1496.0,COLOMBO,RECONDITIONED,1,3BA-22EE15,X1
CAR,MAZDA,5AA-MJ95S FLAIR,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,1,5AA-MJ95S,FLAIR
CAR,TOYOTA,3BA-NGX10 C-HR,JAPAN,PETROL,1196.0,TRINCOMALEE,RECONDITIONED,1,3BA-NGX10,C-HR
CAR,SUZUKI,3BA-HA37S  ALTO,JAPAN,PETROL,656.0,MATALE,RECONDITIONED,1,3BA-HA37S,ALTO
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,AMPARA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,TOYOTA,5BA-A201A RAIZE,JAPAN,PETROL,1196.0,JAFFNA,RECONDITIONED,1,5BA-A201A,RAIZE
CAR,HONDA,6AA-RV5  VEZEL,JAPAN,PETROL/ELE,1496.0,HAMBANTOTA,RECONDITIONED,1,6AA-RV5,VEZEL
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,998.0,RATNAPURA,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,657.0,KILINOCHCHI,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2693.0,KURUNEGALA,RECONDITIONED,1,3BA-TRJ150W,PRADO
CAR,TOYOTA,5BA-M900A  ROOMY,JAPAN,PETROL,996.0,JAFFNA,RECONDITIONED,1,5BA-M900A,ROOMY
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,LAND ROVER,3BA-LE72XAA DEFENDER,UNITED KINGDOM,PETROL,1997.0,KALUTARA,RECONDITIONED,1,3BA-LE72XAA,DEFENDER
CAR,TOYOTA,6AA-AXUH80 HARRIER,JAPAN,PETROL/ELE,2487.0,GAMPAHA,RECONDITIONED,1,6AA-AXUH80,HARRIER
CAR,SUZUKI,3BA-HA37S ALTO,JAPAN,PETROL,656.0,KANDY,RECONDITIONED,1,3BA-HA37S,ALTO
CAR,TOYOTA,5BA-M700A PASSO,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,1,5BA-M700A,PASSO
CAR,TOYOTA,5BA KSP210 YARIS,JAPAN,PETROL,996.0,PUTTALAM,RECONDITIONED,1,,5BA KSP210 YARIS
CAR,TOYOTA,3BA-NGX10 CHR,JAPAN,PETROL,1196.0,GAMPAHA,RECONDITIONED,1,3BA-NGX10,CHR
CAR,TOYOTA,RAIZE 5BA-A201A,JAPAN,PETROL,1196.0,KANDY,RECONDITIONED,1,,RAIZE 5BA-A201A
CAR,HONDA,CRV VTI L7,AUSTRALIA,PETROL,1498.0,VAVUNIYA,RECONDITIONED,1,,CRV VTI L7
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,KURUNEGALA,BRAND NEW,5,SEAL-COMFORT,Unknown
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,MATARA,BRAND NEW,19,,SEALION 6 SUPERIOR
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,KANDY,BRAND NEW,26,,SEALION 6 SUPERIOR
CAR,TOYOTA,A250RA-GBVV RAIZE,INDONESIA,PETROL,998.0,COLOMBO,BRAND NEW,103,,A250RA-GBVV RAIZE
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,KEGALLE,BRAND NEW,3,SEAL-COMFORT,Unknown
CAR,BYD,DOLPHIN-DYNAMIC49,CHINA,ELECTRIC,49.0,COLOMBO,BRAND NEW,28,,DOLPHIN-DYNAMIC49
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,MATALE,BRAND NEW,3,,SEALION 6 SUPERIOR
CAR,BYD,DOLPHIN-DYNAMIC49,CHINA,ELECTRIC,49.0,GAMPAHA,BRAND NEW,13,,DOLPHIN-DYNAMIC49
CAR,TOYOTA,A250RA-GBVV RAIZE,INDONESIA,PETROL,998.0,PUTTALAM,BRAND NEW,2,,A250RA-GBVV RAIZE
CAR,BYD,SEALION 6 PREMIUM,CHINA,PETROL/ELE,1498.0,GAMPAHA,BRAND NEW,7,,SEALION 6 PREMIUM
CAR,KIA,SORENTO,MALAYSIA,PETROL/ELE,1598.0,GAMPAHA,BRAND NEW,3,,SORENTO
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,KANDY,BRAND NEW,5,,DOLPHIN-DYNAMIC 70
CAR,PERODUA,AXIA CG1GZ,MALAYSIA,PETROL,998.0,JAFFNA,BRAND NEW,1,,AXIA CG1GZ
CAR,BYD,SEALION 6 PREMIUM,CHINA,PETROL/ELE,1498.0,KANDY,BRAND NEW,3,,SEALION 6 PREMIUM
CAR,BYD,ATTO3-ADVANCED,CHINA,ELECTRIC,100.0,AMPARA,BRAND NEW,1,ATTO3-ADVANCED,Unknown
CAR,NISSAN,MAGNITE ACENTA BR10,INDIA,PETROL,999.0,KALUTARA,BRAND NEW,6,,MAGNITE ACENTA BR10
CAR,PERODUA,AXIA CG1GZ,MALAYSIA,PETROL,998.0,NUWARA-ELIYA,BRAND NEW,1,,AXIA CG1GZ
CAR,KIA,CARENS,INDIA,DIESEL,1493.0,COLOMBO,BRAND NEW,4,,CARENS
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,GALLE,BRAND NEW,2,,F800RE-GQGF RUSH
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,POLONNARUWA,BRAND NEW,1,SEAL-COMFORT,Unknown
CAR,BYD,SEALION 6 SUPERIOR,CHINA,PETROL/ELE,1498.0,TRINCOMALEE,BRAND NEW,1,,SEALION 6 SUPERIOR
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,KURUNEGALA,BRAND NEW,3,ATTO-3-SUPERIOR,Unknown
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,KALUTARA,BRAND NEW,6,,BEZZA
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,GAMPAHA,BRAND NEW,25,,BEZZA
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,KALUTARA,BRAND NEW,1,,F800RE-GQGF RUSH
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,KURUNEGALA,BRAND NEW,5,,BEZZA
CAR,NISSAN,MAGNITE ACENTA BR10,INDIA,PETROL,999.0,GALLE,BRAND NEW,1,,MAGNITE ACENTA BR10
CAR,NISSAN,MAGNITE N-CONNECTA,INDIA,PETROL,999.0,COLOMBO,BRAND NEW,3,,MAGNITE N-CONNECTA
CAR,TATA,NEXON EV,INDIA,ELECTRIC,98.0,KALUTARA,BRAND NEW,1,,NEXON EV
CAR,TOYOTA,A250RA-GBVV RAIZE,INDONESIA,PETROL,998.0,MATALE,BRAND NEW,3,,A250RA-GBVV RAIZE
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,RATNAPURA,BRAND NEW,1,,F800RE-GQGF RUSH
CAR,MERCEDES BENZ,GLC 300 4MATIC COUPE,GERMANY,PETROL,1999.0,COLOMBO,BRAND NEW,1,,GLC 300 4MATIC COUPE
CAR,BYD,SHARK 6,CHINA,PETROL/ELE,1498.0,COLOMBO,BRAND NEW,1,,SHARK 6
CAR,HYUNDAI,CRETA,INDIA,PETROL,1497.0,MANNAR,BRAND NEW,1,,CRETA
CAR,SAIC,MG ZS MCE,CHINA,PETROL,999.0,KANDY,BRAND NEW,3,,MG ZS MCE
CAR,LAND ROVER,DEFENDER X PHEV,UNITED KINGDOM,PETROL/ELE,1997.0,COLOMBO,RECONDITIONED,1,,DEFENDER X PHEV
CAR,SUZUKI,3BA-HA37S ALTO,JAPAN,PETROL,650.0,KEGALLE,RECONDITIONED,1,3BA-HA37S,ALTO
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,9,5BA-M900A,ROOMY
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,2,5BD-DA17V,EVERY
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,POLONNARUWA,RECONDITIONED,2,5BA-MH85S,WAGON R
CAR,TOYOTA,6AA-MXPK11 AQUA,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,1,6AA-MXPK11,AQUA
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,657.0,MATALE,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,6,4AA-MK54S,SPACIA
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1496.0,KANDY,RECONDITIONED,4,6AA-MXPJ10,YARIS
CAR,VOLKSWAGEN,3BA-C1DKR T-CROSS,GERMANY,PETROL,999.0,KANDY,RECONDITIONED,1,3BA-C1DKR,T-CROSS
CAR,NISSAN,4AA-B45W DAYZ,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2,4AA-B45W,DAYZ
CAR,NISSAN,ALMERA,THAILAND,PETROL,999.0,KURUNEGALA,RECONDITIONED,5,,ALMERA
CAR,TOYOTA,3BA-NGX10  C-HR,JAPAN,PETROL,1196.0,BATTICALOA,RECONDITIONED,1,3BA-NGX10,C-HR
CAR,DAIHATSU,5AA-A202S ROCKY,JAPAN,PETROL/ELE,1196.0,GALLE,RECONDITIONED,1,5AA-A202S,ROCKY
CAR,HONDA,5BA-RZ3,JAPAN,PETROL,1496.0,KANDY,RECONDITIONED,1,5BA-RZ3,Unknown
CAR,NISSAN,5AA-B44A,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5AA-B44A,ROOX X
CAR,TOYOTA,3BA-TRJ250W,JAPAN,PETROL,2693.0,KEGALLE,RECONDITIONED,2,3BA-TRJ250W,4WD VX
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,657.0,GALLE,RECONDITIONED,2,5BA-MH85S,WAGON R
CAR,TOYOTA,6AA-ZVG13 COROLLA,JAPAN,PETROL/ELE,1797.0,KALUTARA,RECONDITIONED,1,6AA-ZVG13,COROLLA
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,3,5AA-MH95S,WAGON R
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,4,5BA-LA350S,MIRA
CAR,TOYOTA,3BD-S700M PIXIS,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,3BD-S700M,PIXIS
CAR,MINI,COUNTRYMAN,UNITED KINGDOM,PETROL,1499.0,COLOMBO,RECONDITIONED,1,,COUNTRYMAN
CAR,NISSAN,5AA-B44A ROOX,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,3,5AA-B44A,ROOX
CAR,DAIHATSU,ROCKY 5BA-A201S,JAPAN,PETROL,1196.0,PUTTALAM,RECONDITIONED,1,,ROCKY 5BA-A201S
CAR,SUZUKI,5AA-MH95S  WAGON R,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,HONDA,6AA-RV5 VESEL,JAPAN,PETROL/ELE,1496.0,POLONNARUWA,RECONDITIONED,1,6AA-RV5,VESEL
CAR,TOYOTA,3BA-NGX50 C-HR,JAPAN,PETROL,1196.0,ANURADHAPURA,RECONDITIONED,1,3BA-NGX50,C-HR
CAR,TOYOTA,6AA-MXPK11 AQUA,JAPAN,PETROL/ELE,1496.0,KURUNEGALA,RECONDITIONED,2,6AA-MXPK11,AQUA
CAR,SUZUE,5BAMH85S WAGON R,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,,5BAMH85S WAGON R
CAR,TOYOTA,6AA-AAHH40W  ALPHARD,JAPAN,PETROL/ELE,2499.0,GAMPAHA,RECONDITIONED,1,6AA-AAHH40W,ALPHARD
CAR,HONDA,5BA-DG5  WR-V,JAPAN,PETROL,1496.0,GALLE,RECONDITIONED,1,5BA-DG5,WR-V
CAR,NISSAN,5BD-DR17V CLIPPER,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,3,5BD-DR17V,CLIPPER
CAR,TOYOTA,3BA-A201A RAIZE,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,2,3BA-A201A,RAIZE
CAR,SUZUKI,5AA-HA97S,JAPAN,PETROL,657.0,COLOMBO,RECONDITIONED,1,5AA-HA97S,Unknown
CAR,SUZUKI,5BA-MH85S  WAGON R,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2,5BA-MH85S,WAGON R
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,MERCEDES BENZ,4AA-214050C E200,GERMANY,PETROL,1991.0,COLOMBO,RECONDITIONED,1,4AA-214050C,E200
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,RATNAPURA,RECONDITIONED,2,5AA-A202A,RAIZE
CAR,MERCEDES BENZ,5AA-206042C C200,GERMANY,PETROL,1496.0,COLOMBO,RECONDITIONED,3,5AA-206042C,C200
CAR,TOYOTA,5BA-A201A  RAIZE,JAPAN,PETROL,1196.0,TRINCOMALEE,RECONDITIONED,1,5BA-A201A,RAIZE
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,AMPARA,RECONDITIONED,10,5BA-KSP210,YARIS
CAR,DAIHATSU,5BA-LA250S CASTSTYLE,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5BA-LA250S,CASTSTYLE
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,656.0,GALLE,RECONDITIONED,1,5BD-DA17V,EVERY
CAR,SUZUKI,5AA-HA97S,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,1,5AA-HA97S,Unknown
CAR,DAIHATSU,MIRA E.S 5BA-LA350S,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,,MIRA E.S 5BA-LA350S
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,MANNAR,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,TOYOTA,3BD-S700M PIXIS VAN,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,3BD-S700M,PIXIS VAN
CAR,SUZUKI,4AA-MK54S,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,4AA-MK54S,- SPACIA
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,3,5BA-LA350S,MIRA
CAR,B.M.W.,3AA-12FJ20 523I,GERMANY,PETROL,1998.0,GAMPAHA,RECONDITIONED,1,3AA-12FJ20,523I
CAR,HONDA,6BA-JF3 N-BOX,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,6BA-JF3,N-BOX
CAR,MITSUBISHI,5BA-B33W EK WAGON,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2,5BA-B33W,EK WAGON
CAR,NISSAN,5BD-DR17V,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,5BD-DR17V,Unknown
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,670.0,HAMBANTOTA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,SUZUKI,5BD-DA17V,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,3,5BD-DA17V,EVERY
CAR,NISSAN,ALMERA,THAILAND,PETROL,999.0,GALLE,RECONDITIONED,2,,ALMERA
CAR,TOYOTA,LC300 LAND CRUISER,AUSTRALIA,DIESEL,3346.0,GAMPAHA,RECONDITIONED,1,,LC300 LAND CRUISER
CAR,SUZUKI,5BD-DA17V,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,1,5BD-DA17V,EVERY
CAR,TOYOTA,RAIZE 5BA-A201A,JAPAN,PETROL,1196.0,BADULLA,RECONDITIONED,1,,RAIZE 5BA-A201A
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,VAVUNIYA,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,TOYOTA,6AA-MXPK11 AQUA,JAPAN,PETROL/ELE,1496.0,ANURADHAPURA,RECONDITIONED,1,6AA-MXPK11,AQUA
