Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
CAR,TOYOTA,3BA-TRJ250W PRADO,JAPAN,PETROL,2693.0,MATARA,RECONDITIONED,1,3BA-TRJ250W,PRADO
CAR,TOYOTA,3BA-TRJ250W-PRADO,JAPAN,PETROL,2693.0,COLOMBO,RECONDITIONED,1,3BA-TRJ250W-PRADO,Unknown
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,AMPARA,RECONDITIONED,1,3BA-VJA300W,Unknown
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,RATNAPURA,RECONDITIONED,1,,PCX 160
MOTOR CYCLE,HONDA,ADV 150,JAPAN,PETROL,149.0,KALUTARA,RECONDITIONED,1,,ADV 150
DUAL PURPOSE (COMMERCIAL),NISSAN,NAVARA AVENTURA,JAPAN,DIESEL,2488.0,PUTTALAM,RECONDITIONED,1,,NAVARA AVENTURA
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO ROCCO,THAILAND,DIESEL,2755.0,ANURADHAPURA,RECONDITIONED,1,,HILUX REVO ROCCO
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,BATTICALOA,RECONDITIONED,1,3BA-VJA300W,Unknown
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,COLOMBO,RECONDITIONED,13,3BA-VJA300W,Unknown
MOTOR CYCLE,FEIYE,FY1200DT-5,CHINA,ELECTRIC,1.5,BADULLA,RECONDITIONED,1,,FY1200DT-5
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,GALLE,RECONDITIONED,3,3BA-VJA300W,Unknown
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,124.0,PUTTALAM,RECONDITIONED,4,,PCX 125
CAR,TOYOTA LEXUS,3BA-VJA300W,JAPAN,PETROL,3444.0,GAMPAHA,RECONDITIONED,1,3BA-VJA300W,Unknown
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,GAMPAHA,RECONDITIONED,5,3BA-VJA300W,Unknown
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,KALUTARA,RECONDITIONED,4,3BA-VJA300W,Unknown
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,KANDY,RECONDITIONED,2,3BA-VJA300W,Unknown
MOTOR CYCLE,RISE,LEADER PLUS,SRI LANKA,PETROL,2.0,KILINOCHCHI,BRAND NEW-L/MANUFACT,1,,LEADER PLUS
MOTOR CYCLE,RISE,LEADER PLUS,SRI LANKA,ELECTRIC,2.0,PUTTALAM,BRAND NEW-L/MANUFACT,2,,LEADER PLUS
MOTOR CYCLE,RISE,LEADER PLUS,SRI LANKA,ELECTRIC,2.0,GALLE,BRAND NEW-L/MANUFACT,3,,LEADER PLUS
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,PETROL,2.0,COLOMBO,BRAND NEW-L/MANUFACT,1,,LEADER R 100
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,GAMPAHA,BRAND NEW-L/MANUFACT,1,,LEADER
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,KEGALLE,BRAND NEW-L/MANUFACT,1,,LEADER R 100
MOTOR CYCLE,ROHAN WINGS,60V12AH,CHINA,ELECTRIC,3.0,KURUNEGALA,NEW,1,,60V12AH
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,KEGALLE,RECONDITIONED,1,3BA-VJA300W,Unknown
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,KURUNEGALA,RECONDITIONED,3,3BA-VJA300W,Unknown
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,MATARA,RECONDITIONED,2,3BA-VJA300W,Unknown
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,ANURADHAPURA,RECONDITIONED,3,,PCX 160
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,MONERAGALA,RECONDITIONED,1,3BA-VJA300W,Unknown
DUAL PURPOSE (COMMERCIAL),FORD,FORD-RANGER MS-RT,THAILAND,DIESEL,2993.0,MATALE,RECONDITIONED,1,FORD-RANGER,MS-RT
CAR,TOYOTA,3BA-VJA300W,JAPAN,PETROL,3444.0,PUTTALAM,RECONDITIONED,1,3BA-VJA300W,Unknown
CAR,LEXUS,3BA-VJA310W,JAPAN,PETROL,3444.0,COLOMBO,RECONDITIONED,1,3BA-VJA310W,LX600
CAR,TOYOTA,3BA-VJA310W,JAPAN,PETROL,3444.0,KEGALLE,RECONDITIONED,1,3BA-VJA310W,LX600
CAR,LEXUS,3BA-VJA310W LX 600,JAPAN,PETROL,3440.0,GAMPAHA,RECONDITIONED,1,3BA-VJA310W,LX 600
LAND VEHICLE (SMALL),KUBOTA,K600,JAPAN,DIESEL,422.0,HAMBANTOTA,RECONDITIONED,4,,K600
CAR,LEXUS,3BA-VJA310W LX600,JAPAN,PETROL,3444.0,COLOMBO,RECONDITIONED,4,3BA-VJA310W,LX600
LAND VEHICLE (SMALL),KUBOTA,K8,JAPAN,DIESEL,465.0,HAMBANTOTA,RECONDITIONED,1,,K8
CAR,LEXUS,3BA-VJA310W LX600,JAPAN,PETROL,3440.0,COLOMBO,RECONDITIONED,1,3BA-VJA310W,LX600
LAND VEHICLE (SMALL),KUBOTA,K7,JAPAN,DIESEL,395.0,POLONNARUWA,RECONDITIONED,1,,K7
CAR,LEXUS,3BA-VJA310W LX600,JAPAN,PETROL,3444.0,GALLE,RECONDITIONED,1,3BA-VJA310W,LX600
CAR,LEXUS,3BA-VJA310W LX600,JAPAN,PETROL,3444.0,GAMPAHA,RECONDITIONED,1,3BA-VJA310W,LX600
CAR,SUZUKI,3BD DA17V EVERY,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,,3BD DA17V EVERY
CAR,SUZUKI,3BD-DA17V,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,3BD-DA17V,Unknown
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,3,3BD-DA17V,EVERY
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,3BD-DA17V,EVERY
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,3BD-DA17V,EVERY
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,3BD-DA17V,EVERY
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2,3BD-DA17V,EVERY
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,658.0,MATALE,RECONDITIONED,1,3BD-DA17V,EVERY
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,658.0,NUWARA-ELIYA,RECONDITIONED,1,3BD-DA17V,EVERY
COMMERCIAL,MITSUBISHI,BKG-MS96JP,JAPAN,DIESEL,12880.0,COLOMBO,RECONDITIONED,1,BKG-MS96JP,Unknown
CAR,TOYOTA,3DA FJA300W,JAPAN,DIESEL,3345.0,COLOMBO,RECONDITIONED,1,,3DA FJA300W
CAR,TOYOTA,3DA-FJA300W,JAPAN,DIESEL,3345.0,AMPARA,RECONDITIONED,1,3DA-FJA300W,Unknown
CAR,TOYOTA,3DA-FJA300W,JAPAN,DIESEL,3345.0,COLOMBO,RECONDITIONED,1,3DA-FJA300W,Unknown
CAR,TOYOTA,3DA-FJA300W,JAPAN,DIESEL,3345.0,GAMPAHA,RECONDITIONED,1,3DA-FJA300W,Unknown
DUAL PURPOSE (COMMERCIAL),TMT,3DF-GUN125 HILUX,JAPAN,DIESEL,2390.0,COLOMBO,RECONDITIONED,1,3DF-GUN125,HILUX
CAR,TOYOTA,3DA-FJA300W,JAPAN,DIESEL,3345.0,MONERAGALA,RECONDITIONED,1,3DA-FJA300W,Unknown
CAR,TOYOTA,3DA-FJA300W,JAPAN,DIESEL,3345.0,POLONNARUWA,RECONDITIONED,1,3DA-FJA300W,Unknown
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTOR,THAILAND,DIESEL,1996.0,NUWARA-ELIYA,RECONDITIONED,1,,RANGER RAPTOR
CAR,TOYOTA,3DA-FJA300W,JAPAN,DIESEL,3345.0,PUTTALAM,RECONDITIONED,1,3DA-FJA300W,Unknown
CAR,TOYOTA,3DA-GDJ250W,JAPAN,DIESEL,2754.0,GALLE,RECONDITIONED,2,3DA-GDJ250W,Unknown
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO ROCCO,THAILAND,DIESEL,2755.0,VAVUNIYA,RECONDITIONED,2,,HILUX REVO ROCCO
DUAL PURPOSE (COMMERCIAL),FORD,RAPTOR,THAILAND,PETROL,2956.0,COLOMBO,RECONDITIONED,2,,RAPTOR
LAND VEHICLE,KUBOTA,L1802,JAPAN,DIESEL,1119.0,GALLE,RECONDITIONED,1,,L1802
SINGLE CAB,SUZUKI,3BD-DA16T CARRY,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,3BD-DA16T,CARRY
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,125.0,KANDY,RECONDITIONED,1,,PCX 125
LAND VEHICLE (SMALL),KUBOTA,K7,JAPAN,DIESEL,395.0,GALLE,RECONDITIONED,1,,K7
CAR,TOYOTA,3DA-GDJ250W,JAPAN,DIESEL,2754.0,GAMPAHA,RECONDITIONED,1,3DA-GDJ250W,Unknown
CAR,MERCEDES BENZ,4AA-213077C,GERMANY,PETROL,1490.0,COLOMBO,RECONDITIONED,1,4AA-213077C,E200
CAR,MERCEDES BENZ,4AA-213077C E200,GERMANY,PETROL,1496.0,COLOMBO,RECONDITIONED,1,4AA-213077C,E200
CAR,MITSUBISHI,4AA-B35W EK X,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,4AA-B35W,EK X
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,TRINCOMALEE,BRAND NEW-L/MANUFACT,1,,LEADER R 100
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,ANURADHAPURA,BRAND NEW-L/MANUFACT,11,,LEADER R 100
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,KILINOCHCHI,BRAND NEW-L/MANUFACT,3,,LEADER
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,JAFFNA,BRAND NEW-L/MANUFACT,1,,LEADER R80
MOTOR CYCLE,BAJAJ,DISCOVER 125,SRI LANKA,PETROL,124.5,COLOMBO,BRAND NEW-L/MANUFACT,1,,DISCOVER 125
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW-L/MANUFACT,1,,LEADER
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,GAMPAHA,BRAND NEW-L/MANUFACT,2,,LEADER R 100
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,MATALE,BRAND NEW-L/MANUFACT,1,,LEADER R80
CAR,NISSAN,4AA-B45A,JAPAN,PETROL,658.0,MATALE,RECONDITIONED,1,4AA-B45A,Unknown
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTER,THAILAND,DIESEL,1996.0,KANDY,RECONDITIONED,1,,RANGER RAPTER
DUAL PURPOSE (COMMERCIAL),FORD,RAPTOR MS-RT,THAILAND,DIESEL,2993.0,GAMPAHA,RECONDITIONED,1,,RAPTOR MS-RT
DUAL PURPOSE (COMMERCIAL),TOYOTA,REVO ROCCO,THAILAND,DIESEL,2755.0,GAMPAHA,RECONDITIONED,1,,REVO ROCCO
CAR,SUZUKI,4AA-MH55S,JAPAN,PETROL/ELE,650.0,PUTTALAM,RECONDITIONED,1,4AA-MH55S,WAGON R
MOTOR CYCLE,ROYAL ENFIELD,HUNTER 350,INDIA,PETROL,349.0,GAMPAHA,RECONDITIONED,1,,HUNTER 350
CAR,SUZUKI,4AA-MH55S,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL/ELE,658.0,COLOMBO,RECONDITIONED,3,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,657.0,COLOMBO,RECONDITIONED,2,4AA-MH55S,WAGON R
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTOR,THAILAND,DIESEL,1996.0,COLOMBO,RECONDITIONED,7,,RANGER RAPTOR
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,4AA-MH55S,WAGON R
SPECIAL PURPOSE VEHICLE,MITSUBISHI,F18,JAPAN,DIESEL,2610.0,GAMPAHA,RECONDITIONED,1,,F18
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL/ELE,658.0,GAMPAHA,RECONDITIONED,1,4AA-MH55S,WAGON R
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,KURUNEGALA,RECONDITIONED,4,,PCX 160
MOTOR CYCLE,HONDA,PCX,VIETNAM,PETROL,124.0,ANURADHAPURA,RECONDITIONED,1,,PCX
SINGLE CAB,SUZUKI,3BD-DA16T CARRY,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,3BD-DA16T,CARRY
MOTOR LORRY (COMMERCIAL),ISUZU,SKG-NKR85R ELF,JAPAN,DIESEL,2990.0,COLOMBO,RECONDITIONED,1,SKG-NKR85R,ELF
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,650.0,GAMPAHA,RECONDITIONED,1,4AA-MH55S,WAGON R
SPECIAL PURPOSE VEHICLE,J.C.B,3CX,UNITED KINGDOM,DIESEL,3990.0,RATNAPURA,RECONDITIONED,1,,3CX
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO,THAILAND,DIESEL,2755.0,KURUNEGALA,RECONDITIONED,2,,HILUX REVO
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,1,4AA-MH55S,WAGON R
LAND VEHICLE (SMALL),KUBOTA,K550,JAPAN,DIESEL,375.0,ANURADHAPURA,RECONDITIONED,1,,K550
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,3,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL/ELE,658.0,MATALE,RECONDITIONED,2,4AA-MH55S,WAGON R
LAND VEHICLE (SMALL),KUBOTA,K7,JAPAN,DIESEL,395.0,MATARA,RECONDITIONED,1,,K7
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL/ELE,656.0,NUWARA-ELIYA,RECONDITIONED,1,4AA-MH55S,WAGON R
LAND VEHICLE,MASSEY FERGUSON,MF135,UNITED KINGDOM,DIESEL,2500.0,JAFFNA,RECONDITIONED,1,,MF135
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,650.0,PUTTALAM,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,650.0,TRINCOMALEE,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,SUZUKI,4AA-MK53S SPACIA,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,4AA-MK53S,SPACIA
CAR,SUZUKI,4AA-MK54S,JAPAN,PETROL/ELE,650.0,PUTTALAM,RECONDITIONED,1,4AA-MK54S,Unknown
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTOR,THAILAND,PETROL,2956.0,COLOMBO,RECONDITIONED,4,,RANGER RAPTOR
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,BATTICALOA,RECONDITIONED,1,4AA-MK54S,SPACIA
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX GR SPORT,THAILAND,DIESEL,2755.0,COLOMBO,RECONDITIONED,3,,HILUX GR SPORT
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,COLOMBO,RECONDITIONED,4,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,3,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,657.0,COLOMBO,RECONDITIONED,1,4AA-MK54S,SPACIA
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,KALUTARA,RECONDITIONED,4,,PCX 160
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,657.0,GAMPAHA,RECONDITIONED,1,4AA-MK54S,SPACIA
DUAL PURPOSE (COMMERCIAL),FORD,RANGER RAPTOR,THAILAND,DIESEL,1996.0,AMPARA,RECONDITIONED,1,,RANGER RAPTOR
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,650.0,GAMPAHA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,JAFFNA,RECONDITIONED,1,4AA-MK54S,SPACIA
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX GR SPORT,THAILAND,DIESEL,2755.0,GAMPAHA,RECONDITIONED,1,,HILUX GR SPORT
MOTOR CYCLE,KONGKECHENG,JH-DC60V-20,CHINA,ELECTRIC,1.5,KURUNEGALA,RECONDITIONED,1,JH-DC60V-20,Unknown
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,KANDY,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,650.0,KURUNEGALA,RECONDITIONED,2,4AA-MK54S,SPACIA
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,KANDY,BRAND NEW-L/MANUFACT,1,,LEADER
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,RATNAPURA,BRAND NEW-L/MANUFACT,1,,LEADER R80
THREE WHEELER,ELEKTRATEQ,ETX,SRI LANKA,ELECTRIC,5.0,KURUNEGALA,BRAND NEW-L/MANUFACT,1,,ETX
MOTOR CYCLE,RISE,LEADER PLUS,SRI LANKA,ELECTRIC,2.0,MATARA,BRAND NEW-L/MANUFACT,1,,LEADER PLUS
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,KURUNEGALA,RECONDITIONED,3,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,657.0,MATALE,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,NUWARA-ELIYA,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL/ELE,658.0,PUTTALAM,RECONDITIONED,1,4AA-MK54S,SPACIA
CAR,SUZUKI,4AA-MN 71S X-BEE,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,4AA-MN,71S X-BEE
CAR,SUZUKI,4AA-MN-71S,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,1,4AA-MN-71S,Unknown
MOTOR LORRY (COMMERCIAL),ISUZU,NMR85,JAPAN,DIESEL,2990.0,COLOMBO,RECONDITIONED,1,,NMR85
DUAL PURPOSE (COMMERCIAL),TOYOTA,HI-LUX REVO,THAILAND,DIESEL,2755.0,TRINCOMALEE,RECONDITIONED,1,HI-LUX,REVO
CAR,SUZUKI,4AA-MN71S,JAPAN,PETROL,990.0,COLOMBO,RECONDITIONED,1,4AA-MN71S,XBEE
CAR,SUZUKI,4AA-MN71S,JAPAN,PETROL/ELE,990.0,GAMPAHA,RECONDITIONED,1,4AA-MN71S,XBEE
CAR,SUZUKI,4AA-MN71S X BEE,JAPAN,PETROL/ELE,990.0,BATTICALOA,RECONDITIONED,1,4AA-MN71S,X BEE
MOTOR CYCLE,HONDA,PCX 125,JAPAN,PETROL,124.0,COLOMBO,RECONDITIONED,3,,PCX 125
CAR,SUZUKI,4AA-MN71S X BEE,JAPAN,PETROL/ELE,996.0,COLOMBO,RECONDITIONED,2,4AA-MN71S,X BEE
CAR,SUZUKI,4AA-MN71S X BEE,JAPAN,PETROL/ELE,996.0,GAMPAHA,RECONDITIONED,1,4AA-MN71S,X BEE
MOTOR CYCLE,HONDA,ADV160,JAPAN,PETROL,157.0,GAMPAHA,RECONDITIONED,1,,ADV160
CAR,SUZUKI,4AA-MN71S X BEE,JAPAN,PETROL,996.0,POLONNARUWA,RECONDITIONED,1,4AA-MN71S,X BEE
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,124.0,ANURADHAPURA,RECONDITIONED,1,,PCX
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,3,4AA-MN71S,XBEE
SPECIAL PURPOSE VEHICLE,J.C.B,3 CX,UNITED KINGDOM,DIESEL,3990.0,GAMPAHA,RECONDITIONED,1,,3 CX
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL/ELE,996.0,COLOMBO,RECONDITIONED,2,4AA-MN71S,XBEE
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL/ELE,996.0,GAMPAHA,RECONDITIONED,3,4AA-MN71S,XBEE
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,2,4AA-MN71S,XBEE
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,1,4AA-MN71S,XBEE
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,1,4AA-MN71S,XBEE
CAR,SUZUKI,4AA-MN71S XBEE,JAPAN,PETROL/ELE,996.0,MATARA,RECONDITIONED,1,4AA-MN71S,XBEE
SINGLE CAB,SUZUKI,3BD-DA16T CARRY,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,3BD-DA16T,CARRY
CAR,SUZUKI,4AA-MR52S HUSTLER,JAPAN,PETROL/ELE,658.0,COLOMBO,RECONDITIONED,1,4AA-MR52S,HUSTLER
CAR,TOYOTA,4BA-M900A,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,1,4BA-M900A,ROOMY
LAND VEHICLE (SMALL),KUBOTA,K75,JAPAN,DIESEL,443.0,KEGALLE,RECONDITIONED,1,,K75
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,AMPARA,RECONDITIONED,1,4BA-M900A,ROOMY
DUAL PURPOSE (COMMERCIAL),TOYOTA,TUNDRA,AUSTRALIA,PETROL/ELE,3445.0,COLOMBO,RECONDITIONED,1,,TUNDRA
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,3,4BA-M900A,ROOMY
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,1,4BA-M900A,ROOMY
LAND VEHICLE (SMALL),KUBOTA,K8,JAPAN,DIESEL,401.0,GALLE,RECONDITIONED,1,,K8
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO GR SPORT,THAILAND,DIESEL,2755.0,ANURADHAPURA,RECONDITIONED,1,,HILUX REVO GR SPORT
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,3,4BA-M900A,ROOMY
MOTOR CYCLE,B.M.W.,BMW G 310 R,INDIA,PETROL,313.0,GAMPAHA,RECONDITIONED,1,,BMW G 310 R
CAR,SUZUKI,5AA MH95S WAGON R,JAPAN,PETROL,657.0,JAFFNA,RECONDITIONED,1,,5AA MH95S WAGON R
THREE WHEELER,ELEKTRATEQ,ETX,SRI LANKA,ELECTRIC,5.0,TRINCOMALEE,BRAND NEW-L/MANUFACT,1,,ETX
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,MATARA,BRAND NEW-L/MANUFACT,1,,LEADER
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,GALLE,BRAND NEW-L/MANUFACT,2,,LEADER R80
MOTOR CYCLE,RISE,LEADER,SRI LANKA,ELECTRIC,2.0,GALLE,BRAND NEW-L/MANUFACT,1,,LEADER
MOTOR CYCLE,RISE,LEADER PLUS,SRI LANKA,ELECTRIC,2.0,MONERAGALA,BRAND NEW-L/MANUFACT,2,,LEADER PLUS
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,AMPARA,BRAND NEW-L/MANUFACT,1,,LEADER R 100
MOTOR CYCLE,HONDA,PCX 160,JAPAN,PETROL,157.0,GAMPAHA,RECONDITIONED,7,,PCX 160
CAR,SUZUKI,5AA MH95S WAGON R,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,,5AA MH95S WAGON R
CAR,SUZUKI,5AA MH95S WAGON R,JAPAN,PETROL,657.0,PUTTALAM,RECONDITIONED,1,,5AA MH95S WAGON R
CAR,MERCEDES BENZ,5AA-177184 A180,GERMANY,PETROL/ELE,1339.0,KURUNEGALA,RECONDITIONED,1,5AA-177184,A180
CAR,NISSAN,5AA-344W DAYS,JAPAN,PETROL,659.0,KEGALLE,RECONDITIONED,1,5AA-344W,DAYS
CAR,MITSUBISHI,5AA-B34A,JAPAN,PETROL/ELE,658.0,GAMPAHA,RECONDITIONED,1,5AA-B34A,EK X SPACE
CAR,MITSUBISHI,5AA-B34A EK SPAACE,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5AA-B34A,EK SPAACE
CAR,MITSUBISHI,5AA-B34A EK X SPACE,JAPAN,PETROL/ELE,658.0,COLOMBO,RECONDITIONED,1,5AA-B34A,EK X SPACE
CAR,NISSAN,5AA-B44W,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,1,5AA-B44W,DAYZ
